source_dataset,source_file,source_id,source_row_number,text,raw_label,normalized_raw_label,macro_label
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1914,1915,خلص اللعنه صايبه البلد ما في شي زابط يا خيي هاردلاك للمنتخب,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1916,1917,لي كيبغيك اهذر معاك حتي #علي الديناصورات المهم اهذر #معاك,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1917,1918,USER USER USER USER USER اه بس بعد ما حكيت معكوو,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1918,1919,كل الناس بسوريا بتقول تصبحون علي وطن وانا اقول لسوريا تصبحين علي شعب,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1920,1921,هاد الناس خاصهم شي دوره تدريبيه مكثفه جدا جدا جدا في التدبير التواصلي للازمات الرقميه لانه اللي خرج فيهم يدوي كيزبلها,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1921,1922,USER شو علي بنادم كيداير شو علي سروال كيداير شو علي قميجه كيدايره شو علي سبرديله كيدايره هذا من بين الناس اللي كانتمني نول,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1922,1923,#خطرهاا الدواعش بعد ايطيحو في يد الجيش اتغير كلمه #ياطواغيت_الي_ياافندي و مرات يقول جيش ربي يحفظه,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1923,1924,USER USER هه بلا منجي لحالنا مابدنا عزيمه من اهل البيت صرنا ايوه بلا اخدنا وش وكترنا ع قولتكن,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1924,1925,تقولون لي ماركينهو ونيفيز كانو ب نفس الفريق ماركينهو اساسي ونيفيز احتياط المفروض تسترون انه كان احتياط ورقصكم ب خمسه عيب والله,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1925,1926,USER USER الحلوه الاعلاميه داليا فريفر يلي عملت سباق البث المباشر لكتاب غينيس للارقام القياسيه,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1928,1929,USER اعزميني ومش هقصر فيكي بوكل معك,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1929,1930,الي رضا شرف الدين تعيش و تلعب URL انساه و مضمض,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1930,1931,USER نحكيلك بعدين ع face اوبعد الامتحان,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1931,1932,اليوم #احذف_قناه_ليبيا_اولا قناه الجيش والشرطه وبكري حتحذف الكرامه عسكر اغبياء,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1935,1936,USER هه كبور ما ليه والو راه حسن الفد اللي حمق و عالاام و داكشي,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1936,1937,الاحزاب قاعده تلم في العباد عاري ولابس لاعداد القائمات URL البلديه القادمه باش يكون فيها URL URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1937,1938,كل عايله معوزه او محدوده الدخل وكل واحد يعرف عايله معوزه اينجم ايعاونهم ويعمرلهم لوراق هاذم مطلب للاتتفاع ببرنامج الامان الاجتماعي URL الحصول عليه من مكتب الشؤون الاجتماعيه,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1938,1939,USER USER USER بطاله وفقر وعندنا NUM مليون اجنبي كيف كذا,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1941,1942,ﺑﻋض العرب يسوا من الناس مليون ﺣطه علي يمناك لا احتجت حاجه وﺑعض العرب ودك تحطه بكرتون وﺗﻛﺗب علي الكرتون يوجد دجاجه,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1947,1948,من ساعه لما الواحد خلص امتحانات مش بيعمل اي حاجه غير انه ينام,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1949,1950,USER USER USER الغالب مافيه مشكله لما يكون معك حجوزات تثبت لكن الالمان صعبين من تجربه,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1954,1955,USER اه والله فعلا يسعدك الله يقويك يا رب,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1955,1956,USER صح لسانك لي الشرف اني من الجنوب,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1957,1958,USER يفضحوني هه انت مالك يا ابني جاي تتهجم علي و علي بلدي ندعم اللي نحب و وقت ما نحب عندك مشكل,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1961,1962,USER ده مسرح مصر مس منتخب مصر,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1963,1964,بنت ادير مكرونه تصور صوابعها NUM ادير كسكسي تصور صوابعها NUM ادير حلوو تصور صوابعها NUM ادير اي حاجه تصور URL URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1965,1966,USER منيح انو في حدا ضايل بواسي حدا تحيه لصمودك,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1966,1967,USER رايي حزب الله انهزم بمعركه محاربه الفساد هلقد هي,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1967,1968,يا ريت بيرجع التجنيد الاجباري مش بس للذكور وكمان للاناث كرمال شباب وصبايا هالوطن يتعلمو شويه وطنيه وانسانيه #زحلاوي URL URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1968,1969,واحد كيبات فالسهره ما يفيق تال العشره باه شاري ليه ميرسيديس ما يعرف زحام ما يعرف طوبيس,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1970,1971,USER #غدا_هو_الغد اللي رح يرد اعتبارنا كمواطنين لبنانيين,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1971,1972,USER USER USER USER USER ايااه انتي راكي تتبلاي وانا راني نساعف فيك,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1973,1974,USER USER USER انت ياشمري مثل الوسخ ذا سليم الجبوري عنوان القذاره والتبعيه لايران خلك علي جنب URL,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1975,1976,USER عفكره انت كنت قاعد قدامي,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1976,1977,USER USER USER خخ نضحك مووت علي التحليل تاع النسا فالبالون,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1978,1979,USER صدقني خوياهادلكلام قليل فوصفك ومرنيش نجاملك ونموت علي ولادبلادي لفحولهليخدموبلادهم من قلبهم ومنقبل حتي واحد يدناليهم https,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1982,1983,USER بدايتهم كانوا متحمسين شوي الان مااتوقع لكن ان شاء الله نجيبها,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1983,1984,العمي انا كيف منزل هيك شي ليه ما حدا عملي ريبورت او بلوك طب شي بقصد ب هالحكي ومين غاندي URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1985,1986,في حدا تغير عنده لون الفيس,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1987,1988,اكيد #لما_تسافر من لبنان ما حا تشتقلو اخبارو شاغلي العالم,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1989,1990,بالاضافه لان احمد نور سيقوم باغتيال انس المعراوي وسوري مقهور وكمان ان انس السعيد سيقوم باغتيال عبد الرزاق URL URL,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1990,1991,وحده قاتلي عمرك شفت Profil فيسبوك من غير صوره قولتلها وش معناتها وش قصدك قالتلي URL URL,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1992,1993,حاجز واحد بوقف في طريقنا للقدس حاجز #قلنديا جندي واحد كفيل انه يرجعك ويمنعك انك تدخل وتزور #القدس #القدس_عربيه,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1994,1995,اش باش يسكت بايره و تخطبت,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1996,1997,USER قال ناصر لحام قاعد بعزر ع دوله الاحتلال كيف استخدمت اليسام لقمع المتظاهرين ضد معرض مسيء للمسيح مش انو من يومين كل جهاز الا,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1997,1998,USER هه من طرف الجيبه الصغيره العوض بسلامتك ام فاهد مالنا URL,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1998,1999,USER اقبل علينا عام ست وثلاثين يازين لو نستقبله بالتراضي الصبر والاحسان زين علي زين والعاقل المدرك كثير التغاضي #صالح,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_1999,2000,USER اتوقع فيه واحد بالرشد مول وفيه محل في طريق الملك عبدالعزيز امام مطعم الرومانسيه,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2001,2002,#ما_فيك_تنسي انو مابعبي عينك غير التراب,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2002,2003,لا ضي لا اميه يا مخلوف URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2004,2005,USER USER نعم عندك الحق بصح للوهله الاولي تبان قيتاره هه,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2005,2006,نسيت هالانسه الفهيمه صاحبه وسائل التعليم المتقدمه ان تفهم الطالبات بان الله بيغفر عالتعفيسات يلي معفسها الواحد URL URL,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2006,2007,USER ماكو سوها ماكو يوميات ماكو حركه ماكو فرح ماكو برايم ماكو شي #عوده_سهيله_مطلب_جماهيري,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2009,2010,USER هه لك دخيل قلبك اناا انتي يلي بتعدليلي مزاجيي والله اليوم اكلتي المفضله يبرق عشقيي يلا تعي ناطرتك اناا,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2015,2016,USER انا حليت ليه المشكل,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2016,2017,USER لا مش سكتهم دي,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2017,2018,قمه الجراه ان يكون غازنا من اسرائيل وقمحنا من اميركا و بعدنا بنحتفل كل سنه بالاستقلال #الاردن #jo #reformjo URL,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2019,2020,USER ده قانون اتعمل ان في الاعياد مفيش اجنبي,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2020,2021,سؤال صحاني من عزز نومي بس اخطب امسك ايدها اليمين ولا الشمال #amro,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2023,2024,USER الحريري ولي العهد محمد بن سلمان يعاملني كاخ هون المصيبه لان زج بالعيله كلها بالسجن يعاملك كعدو متل ايران ونحن له من ال,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2027,2028,بائعه الطابونه صاحبه ماجستير URL نصيحه للشباب العاطل URL via USER NUM NUM vues مشاهده,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2029,2030,يا الله عسي ان تشاهد القيادات ومن يمنع وصول المسيرات ل بيت ايل هذا الفيديو ويسمع صرخات الشبان بكفي URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_2031,2032,الست بهيه هي الربحاني عل اكيد,Lebanon,Lebanon,Levantine
